ID,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
758,3,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
759,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
760,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
767,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
773,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
777,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,65.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
778,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
779,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
782,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
784,3,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
785,1,10.68,2.136,0.21599999999999997,1.0799999999999998,1,0,0,0,1,22.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
787,4,7.199999999999999,1.44,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
788,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
789,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
791,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
792,3,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
796,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
799,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
800,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
801,2,0.35999999999999993,0.072,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
804,4,3.5999999999999996,0.72,3.92,19.599999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
806,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
807,3,1.4399999999999997,0.288,0.504,2.52,0,0,1,0,1,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
808,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
810,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,1,40.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
812,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
814,4,1.4399999999999997,0.288,0.504,2.52,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
815,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
816,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
821,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
823,4,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
825,4,1.4399999999999997,0.288,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
826,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
827,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
828,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
830,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,54.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
833,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,1,40.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
837,3,7.199999999999999,1.44,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
840,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
841,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
843,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
845,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
846,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
848,4,1.0799999999999998,0.21599999999999997,0.072,0.35999999999999993,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
850,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
852,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
855,3,3.5999999999999996,0.72,0.8639999999999999,4.319999999999999,0,0,1,0,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
856,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,54.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
863,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
864,3,2.52,0.504,0.072,0.35999999999999993,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
866,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,65.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
868,1,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,1,0,0,0,1,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
871,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
872,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,1,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
877,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
880,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
881,4,1.0799999999999998,0.21599999999999997,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
882,4,0.7199999999999999,0.144,0.072,0.35999999999999993,0,0,0,1,1,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
884,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
886,3,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
887,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
888,1,5.399999999999999,1.0799999999999998,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
889,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
891,4,19.599999999999998,3.92,0.144,0.7199999999999999,0,0,0,1,0,30.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
892,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
896,4,2.1599999999999997,0.43199999999999994,0.72,3.5999999999999996,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
897,2,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
899,3,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
905,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
908,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
911,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
912,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
913,4,0.7199999999999999,0.144,0.072,0.35999999999999993,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
914,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
915,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
917,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
920,3,4.319999999999999,0.8639999999999999,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
921,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
922,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
924,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
926,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
930,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
932,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
933,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
936,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
937,3,3.5999999999999996,0.72,1.7999999999999998,8.999999999999998,0,0,1,0,0,30.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
939,3,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
940,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
941,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
942,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
943,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
948,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
949,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,1,40.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
950,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
952,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
953,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
954,3,2.8799999999999994,0.576,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
955,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
960,3,5.0,1.0,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
963,4,26.7,5.34,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
964,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
965,4,0.35999999999999993,0.072,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
967,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
968,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
970,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
972,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
973,1,1.7999999999999998,0.36,1.44,7.199999999999999,1,0,0,0,1,22.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
974,3,0.7199999999999999,0.144,1.568,7.84,0,0,1,0,1,30.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
975,4,5.399999999999999,1.0799999999999998,1.44,7.199999999999999,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
978,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,65.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
980,2,1.7999999999999998,0.36,0.504,2.52,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
983,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
988,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
991,4,4.68,0.9359999999999999,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
992,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
996,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
998,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
999,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1001,1,5.399999999999999,1.0799999999999998,0.072,0.35999999999999993,1,0,0,0,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1003,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1009,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1010,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,0,40.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1011,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1013,3,12.0,2.4000000000000004,0.288,1.4399999999999997,0,0,1,0,1,22.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1014,4,0.7199999999999999,0.144,0.43199999999999994,2.1599999999999997,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1016,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1017,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1018,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1019,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1020,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1022,3,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,1,0,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1023,3,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,1,0,1,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
1024,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1025,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1027,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1028,1,7.199999999999999,1.44,0.72,3.5999999999999996,1,0,0,0,0,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1031,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1032,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1035,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1040,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1043,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,1,30.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1044,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1045,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1052,1,19.599999999999998,3.92,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1053,1,1.7999999999999998,0.36,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1057,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,54.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1058,4,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,0,1,1,54.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1060,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1062,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1063,1,2.8799999999999994,0.576,0.288,1.4399999999999997,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1065,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1068,3,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,1,0,1,40.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1069,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1071,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1072,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1073,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1074,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1076,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1078,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1079,1,1.7999999999999998,0.36,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1080,1,0.7199999999999999,0.144,0.36,1.7999999999999998,1,0,0,0,1,54.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1081,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1084,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1085,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,65.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1088,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,40.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1089,2,3.5999999999999996,0.72,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1092,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1094,4,0.35999999999999993,0.072,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1096,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1097,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1099,4,3.5999999999999996,0.72,0.072,0.35999999999999993,0,0,0,1,1,54.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1101,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1102,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1103,2,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1105,3,10.0,2.0,0.144,0.7199999999999999,0,0,1,0,0,22.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1107,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1109,1,1.7999999999999998,0.36,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1110,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1111,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1113,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1114,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,2,1.7999999999999998,0.36,3.7380000000000004,18.69,0,1,0,0,0,22.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
3,4,26.7,5.34,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
8,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
10,4,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
12,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,0,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
13,2,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
