ID,AGE,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
54,22.0,2,0.7199999999999999,0.3,0.3,1.7999999999999998,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
55,22.0,3,19.599999999999998,1.25,0.3,0.7199999999999999,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
56,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
57,40.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
58,30.0,3,5.399999999999999,1.25,1.75,7.199999999999999,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
59,22.0,4,39.199999999999996,1.25,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
60,22.0,4,1.7999999999999998,0.3,0.3,1.4399999999999997,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
61,40.0,1,39.199999999999996,2.75,0.75,1.7999999999999998,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
62,22.0,3,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
63,30.0,4,3.5999999999999996,0.3,0.3,3.5999999999999996,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
64,22.0,3,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
65,40.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
66,40.0,4,3.5999999999999996,0.75,0.3,1.4399999999999997,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
67,22.0,1,7.199999999999999,0.75,0.3,1.4399999999999997,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
68,22.0,4,1.7999999999999998,0.3,1.25,5.399999999999999,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
69,22.0,3,3.5999999999999996,0.75,1.25,8.0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
70,40.0,4,40.05,2.25,0.3,3.5999999999999996,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
71,22.0,3,40.05,4.25,0.3,1.7999999999999998,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
72,30.0,4,16.674999999999997,2.75,0.75,3.5999999999999996,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
73,22.0,3,40.05,4.75,0.75,3.5999999999999996,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
74,22.0,4,1.7999999999999998,0.3,0.3,1.4399999999999997,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
75,30.0,2,1.7999999999999998,0.3,1.25,26.7,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
76,22.0,3,20.0,5.0,5.0,98.0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
77,22.0,4,1.7999999999999998,0.3,0.3,2.52,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
78,22.0,2,1.0799999999999998,0.3,0.75,2.1599999999999997,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
79,22.0,4,3.5999999999999996,0.3,2.75,58.8,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
80,22.0,1,3.5999999999999996,0.75,0.75,3.5999999999999996,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
81,30.0,4,2.52,0.3,1.75,13.35,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
82,22.0,2,1.7999999999999998,0.3,0.75,3.5999999999999996,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
83,54.0,4,1.7999999999999998,0.3,0.3,1.0799999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
84,22.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
85,22.0,4,0.7199999999999999,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
87,22.0,2,13.35,1.25,0.3,0.7199999999999999,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
88,22.0,2,15.0,3.75,3.25,5.399999999999999,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
89,22.0,1,39.199999999999996,3.25,0.3,0.7199999999999999,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
90,40.0,1,19.599999999999998,0.75,0.3,0.7199999999999999,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
91,30.0,1,19.599999999999998,0.75,0.3,1.7999999999999998,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
92,22.0,4,0.7199999999999999,0.3,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
93,22.0,4,2.8799999999999994,0.75,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
94,22.0,4,3.5999999999999996,0.75,0.3,1.0799999999999998,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
95,22.0,4,3.5999999999999996,0.75,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
96,22.0,4,26.7,1.75,0.3,0.7199999999999999,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
97,22.0,1,3.5999999999999996,0.75,0.3,1.0799999999999998,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
98,22.0,4,2.8799999999999994,0.75,2.25,7.199999999999999,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
99,22.0,4,3.5999999999999996,0.75,1.75,19.599999999999998,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
100,22.0,3,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
102,30.0,4,2.0,0.3,0.75,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
103,22.0,4,15.0,2.25,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
104,22.0,3,2.52,0.75,3.25,26.7,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
105,30.0,4,1.7999999999999998,0.3,0.3,5.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
106,22.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
107,22.0,3,1.7999999999999998,0.3,3.25,26.7,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
108,22.0,4,1.7999999999999998,0.75,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
109,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
110,22.0,4,50.025,4.25,1.75,15.0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
111,22.0,1,3.5999999999999996,0.75,0.3,0.7199999999999999,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
112,40.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
113,30.0,3,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
114,40.0,4,40.05,2.75,1.25,5.399999999999999,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
115,40.0,4,2.52,0.3,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
116,22.0,4,0.7199999999999999,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
117,30.0,4,0.7199999999999999,0.3,0.3,1.0799999999999998,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
118,30.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
120,22.0,1,1.7999999999999998,0.75,0.3,1.0799999999999998,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
121,22.0,3,1.7999999999999998,0.3,0.3,3.5999999999999996,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
122,30.0,3,39.199999999999996,3.25,2.25,39.199999999999996,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
123,22.0,4,1.0799999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
124,22.0,4,2.52,0.75,1.75,6.119999999999999,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
125,22.0,3,7.199999999999999,1.25,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
126,22.0,1,3.5999999999999996,0.75,0.75,3.2399999999999993,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
127,22.0,1,1.7999999999999998,0.3,0.3,0.7199999999999999,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
128,22.0,4,2.52,0.3,0.3,2.52,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
129,30.0,3,40.05,1.75,4.25,25.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
130,22.0,2,1.7999999999999998,0.3,0.75,3.5999999999999996,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
131,22.0,1,26.7,2.25,0.3,6.119999999999999,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
132,30.0,3,26.7,3.75,0.75,3.5999999999999996,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
133,22.0,4,1.4399999999999997,0.3,0.3,1.4399999999999997,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
134,22.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
135,40.0,4,5.399999999999999,1.25,0.75,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
137,22.0,4,6.0,1.75,2.25,5.399999999999999,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
138,22.0,4,13.35,1.25,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
139,30.0,1,3.5999999999999996,0.75,0.75,31.36,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
140,30.0,3,1.7999999999999998,0.3,3.75,58.8,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
142,30.0,4,0.7199999999999999,0.3,2.75,58.8,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
143,22.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
144,30.0,3,27.44,2.25,4.25,26.7,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
145,30.0,4,98.0,5.0,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
146,30.0,2,2.1599999999999997,0.3,0.3,1.7999999999999998,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
147,22.0,4,78.39999999999999,5.0,1.25,3.5999999999999996,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
148,30.0,3,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
149,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
150,22.0,4,1.0799999999999998,0.3,1.25,16.02,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
151,22.0,1,78.39999999999999,5.0,0.3,1.7999999999999998,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
152,40.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
153,30.0,1,5.0,2.25,2.75,40.05,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
154,54.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
155,22.0,4,1.0799999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
156,22.0,4,2.52,0.3,1.25,4.68,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
157,30.0,4,3.5999999999999996,0.75,1.25,7.199999999999999,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
158,22.0,4,5.399999999999999,1.25,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
159,22.0,4,2.52,0.75,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
160,54.0,4,1.7999999999999998,0.3,1.25,5.399999999999999,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
161,22.0,4,7.84,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
162,22.0,3,2.52,0.75,0.75,2.52,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
163,40.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
164,22.0,2,15.0,4.75,0.3,1.7999999999999998,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
165,54.0,4,7.0,2.25,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
166,22.0,4,5.399999999999999,1.75,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
167,30.0,1,1.7999999999999998,0.3,1.25,18.69,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
168,22.0,1,1.7999999999999998,0.3,0.3,1.4399999999999997,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
169,54.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
170,30.0,4,0.7199999999999999,0.3,1.75,26.7,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
171,22.0,2,1.7999999999999998,0.3,0.3,1.0799999999999998,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
172,22.0,4,3.5999999999999996,0.75,1.25,4.68,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
173,22.0,4,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
174,30.0,2,1.0799999999999998,0.3,0.3,0.7199999999999999,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
175,22.0,4,2.52,0.3,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
176,22.0,2,1.7999999999999998,0.3,3.25,20.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
177,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
178,22.0,2,1.7999999999999998,0.3,1.25,5.399999999999999,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
179,22.0,4,2.52,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
180,22.0,3,1.7999999999999998,0.3,0.75,2.1599999999999997,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
181,22.0,4,2.52,0.75,0.75,3.5999999999999996,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
182,22.0,4,1.0799999999999998,0.3,0.75,2.52,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
183,22.0,2,2.8799999999999994,0.75,1.25,5.399999999999999,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
184,22.0,2,1.7999999999999998,0.3,0.75,3.5999999999999996,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
185,22.0,4,25.0,5.0,0.75,3.5999999999999996,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
186,54.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
187,22.0,3,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
188,22.0,4,1.7999999999999998,0.3,1.25,5.399999999999999,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
189,22.0,4,0.7199999999999999,0.3,0.75,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
190,30.0,4,2.52,0.75,0.3,0.35999999999999993,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
191,22.0,3,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
192,22.0,2,1.7999999999999998,0.3,0.75,3.5999999999999996,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
193,30.0,4,7.199999999999999,1.75,5.0,83.375,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
194,40.0,4,78.39999999999999,4.75,2.25,33.349999999999994,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
195,22.0,4,2.1599999999999997,0.3,0.75,2.52,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
196,54.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
197,30.0,4,3.5999999999999996,1.25,1.25,3.5999999999999996,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
198,22.0,2,0.7199999999999999,0.3,0.75,5.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
199,22.0,3,0.7199999999999999,0.3,3.25,7.199999999999999,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
200,22.0,1,39.199999999999996,3.25,0.75,3.5999999999999996,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
201,30.0,3,5.399999999999999,1.25,1.25,5.399999999999999,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
202,22.0,2,2.52,0.75,0.75,3.5999999999999996,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
203,22.0,2,1.7999999999999998,0.3,1.25,3.5999999999999996,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
204,54.0,4,19.599999999999998,1.25,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
205,22.0,3,1.7999999999999998,0.3,0.75,5.399999999999999,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
206,22.0,4,21.36,1.75,0.3,3.5999999999999996,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
207,22.0,1,58.8,3.75,0.3,1.7999999999999998,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
208,22.0,3,13.35,3.25,0.75,2.52,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
209,30.0,3,26.7,1.25,0.3,0.7199999999999999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
211,22.0,3,19.599999999999998,2.25,0.75,2.52,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
212,22.0,3,1.7999999999999998,0.3,3.75,39.199999999999996,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
213,30.0,4,11.760000000000002,0.75,1.75,7.199999999999999,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
215,22.0,3,15.0,5.0,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
216,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
217,22.0,2,1.7999999999999998,0.3,0.3,1.7999999999999998,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
218,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
219,40.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
220,22.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
221,30.0,4,5.399999999999999,0.75,0.75,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
222,30.0,4,3.5999999999999996,1.25,0.75,1.7999999999999998,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
223,22.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
224,22.0,4,0.7199999999999999,0.3,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
225,22.0,3,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
227,22.0,4,0.7199999999999999,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
228,30.0,2,1.7999999999999998,0.75,1.75,5.399999999999999,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
231,30.0,2,3.5999999999999996,0.3,5.0,78.39999999999999,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
232,40.0,1,3.5999999999999996,0.75,0.3,1.7999999999999998,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
233,30.0,3,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
234,30.0,3,3.5999999999999996,0.75,0.75,1.7999999999999998,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
235,30.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
236,40.0,1,33.349999999999994,2.75,0.3,1.0799999999999998,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
237,30.0,4,1.0799999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
238,22.0,3,3.5999999999999996,0.75,4.75,66.69999999999999,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
239,30.0,4,2.8799999999999994,0.75,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
240,22.0,4,1.7999999999999998,0.3,0.3,1.4399999999999997,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
241,22.0,4,19.599999999999998,1.25,0.3,2.52,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
242,30.0,2,1.7999999999999998,0.3,2.25,13.35,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
243,30.0,2,0.7199999999999999,0.3,0.75,3.5999999999999996,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
244,30.0,4,1.7999999999999998,0.3,0.3,1.0799999999999998,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
245,30.0,4,1.0799999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
246,40.0,4,2.52,0.75,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
247,40.0,1,10.0,2.25,0.3,1.7999999999999998,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
248,22.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
249,22.0,1,32.04,1.25,0.3,1.0799999999999998,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
250,22.0,3,58.8,5.0,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
251,30.0,3,0.7199999999999999,0.3,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
252,40.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
253,30.0,1,3.5999999999999996,0.75,0.3,1.4399999999999997,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
254,30.0,3,1.4399999999999997,0.3,0.3,1.7999999999999998,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
255,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
256,22.0,4,58.8,4.75,2.25,58.8,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
257,22.0,4,66.69999999999999,4.75,0.3,2.52,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
258,22.0,4,3.5999999999999996,0.75,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
259,22.0,1,78.39999999999999,2.75,0.3,1.7999999999999998,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
260,22.0,2,20.0,2.75,0.75,16.674999999999997,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
261,22.0,1,10.0,1.75,0.3,2.52,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
