ID,AGE,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,WB,GENDER,UNO,SERO,VEHICLE,RENT
536,40.0,2,1.0799999999999998,0.5,1.25,26.7,0,1,0,1,0,1,0,1,5
537,22.0,1,1.7999999999999998,0.5,0.5,0.7199999999999999,1,0,0,0,1,1,0,1,5
538,40.0,1,78.39999999999999,5.0,2.25,3.5999999999999996,1,0,0,1,1,1,0,1,5
539,30.0,4,34.71,2.25,4.25,33.349999999999994,0,0,1,1,0,1,0,1,5
540,30.0,2,5.0,0.75,2.25,26.7,0,1,0,1,0,1,0,1,5
541,22.0,4,10.0,1.75,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,5
542,22.0,2,2.52,0.75,0.75,2.52,0,1,0,0,0,1,0,1,5
543,30.0,1,1.7999999999999998,0.5,0.5,1.7999999999999998,1,0,0,0,1,1,0,0,5
544,40.0,1,1.7999999999999998,0.5,0.5,1.7999999999999998,1,0,0,0,0,1,0,1,5
545,22.0,4,47.040000000000006,3.25,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,5
547,22.0,4,23.345000000000002,2.25,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,5
548,22.0,4,3.5999999999999996,0.5,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,5
549,22.0,1,58.8,1.75,0.75,3.5999999999999996,1,0,0,1,1,1,0,1,5
550,30.0,4,3.5999999999999996,0.5,0.75,3.5999999999999996,0,0,1,1,0,1,0,1,5
551,30.0,4,1.7999999999999998,0.5,5.0,83.375,0,0,1,1,0,1,0,1,5
552,40.0,1,66.69999999999999,4.25,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,5
553,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,5
555,54.0,4,1.7999999999999998,0.5,0.5,3.5999999999999996,0,0,1,1,0,1,0,1,5
556,22.0,1,3.5999999999999996,1.25,1.75,5.399999999999999,1,0,0,1,1,1,0,1,5
557,54.0,4,3.5999999999999996,0.75,4.75,40.05,0,0,1,0,0,1,0,1,5
558,22.0,4,1.7999999999999998,0.5,0.5,1.4399999999999997,0,0,1,0,0,1,0,1,5
559,22.0,4,1.4399999999999997,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,5
560,22.0,4,0.7199999999999999,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,0,5
561,30.0,1,19.599999999999998,0.75,0.75,3.5999999999999996,1,0,0,1,1,1,0,1,5
562,22.0,1,3.5999999999999996,0.75,0.75,3.5999999999999996,1,0,0,0,0,1,0,1,5
563,30.0,3,1.7999999999999998,0.5,0.75,5.399999999999999,0,0,0,1,1,1,0,1,5
564,22.0,2,1.7999999999999998,0.5,0.75,4.68,0,1,0,0,0,1,0,1,5
565,22.0,1,3.5999999999999996,0.75,0.75,3.5999999999999996,1,0,0,0,1,1,0,1,5
566,22.0,4,3.2399999999999993,0.75,0.5,1.4399999999999997,0,0,1,0,1,1,0,1,5
567,22.0,4,3.5999999999999996,0.75,0.5,0.7199999999999999,0,0,1,1,0,1,0,1,5
568,22.0,4,1.7999999999999998,0.5,2.75,10.0,0,0,1,0,1,1,0,1,5
569,40.0,4,39.199999999999996,4.25,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,5
570,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,1,1,0,0,5
571,30.0,4,3.5999999999999996,0.75,2.25,40.05,0,0,1,0,1,1,0,0,5
572,30.0,4,26.7,2.25,4.25,40.05,0,0,1,1,0,1,0,1,5
574,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,1,1,1,0,1,5
576,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,5
577,30.0,4,1.7999999999999998,0.5,1.75,5.399999999999999,0,0,1,1,1,1,0,0,5
578,22.0,3,7.199999999999999,1.25,0.5,1.7999999999999998,0,0,0,0,1,1,0,0,5
579,22.0,4,5.399999999999999,0.75,0.75,5.399999999999999,0,0,1,1,1,1,0,1,5
580,40.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,5
581,22.0,4,1.0799999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,5
582,30.0,2,5.399999999999999,1.25,1.75,26.7,0,1,0,0,1,1,0,0,5
583,22.0,2,1.7999999999999998,0.5,0.5,1.7999999999999998,0,1,0,0,1,1,0,1,5
584,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,5
585,22.0,1,23.520000000000003,1.25,0.5,1.7999999999999998,1,0,0,0,1,1,0,1,5
586,22.0,4,5.399999999999999,1.25,0.5,0.7199999999999999,0,0,1,1,1,1,0,1,5
587,22.0,1,1.7999999999999998,0.5,0.75,2.52,1,0,0,0,0,1,0,1,5
588,22.0,4,0.7199999999999999,0.5,0.5,2.1599999999999997,0,0,1,0,0,1,0,1,5
589,22.0,2,10.0,1.25,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,5
590,30.0,4,3.5999999999999996,0.5,0.75,3.5999999999999996,0,0,1,1,0,1,0,0,5
591,22.0,2,3.5999999999999996,0.75,0.5,1.7999999999999998,0,1,0,1,0,1,0,0,5
592,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,5
593,40.0,4,10.0,2.25,0.5,2.1599999999999997,0,0,1,0,0,1,0,1,5
594,40.0,1,2.52,0.5,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,5
595,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,0,0,1,0,1,5
596,22.0,4,2.52,0.75,0.75,2.8799999999999994,0,0,1,1,0,1,0,1,5
597,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,1,1,1,0,0,5
598,30.0,4,1.7999999999999998,0.5,5.0,66.69999999999999,0,0,1,0,1,1,0,0,5
599,54.0,4,5.399999999999999,1.75,0.75,3.5999999999999996,0,0,1,1,0,1,0,0,5
600,22.0,4,5.0,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,5
601,30.0,4,39.199999999999996,0.75,0.5,5.0,0,0,1,1,1,1,0,1,5
602,22.0,4,3.5999999999999996,0.5,0.75,5.399999999999999,0,0,1,0,0,1,0,1,5
603,22.0,3,2.52,0.75,2.75,26.7,0,0,0,0,0,1,0,1,5
604,22.0,4,2.52,0.75,0.75,2.52,0,0,1,0,0,1,0,1,5
605,22.0,2,3.5999999999999996,0.75,0.5,2.52,0,1,0,0,0,1,0,1,5
606,22.0,4,3.5999999999999996,0.5,0.5,3.5999999999999996,0,0,1,1,0,1,0,1,5
607,40.0,4,3.5999999999999996,0.75,0.75,5.399999999999999,0,0,1,0,0,1,0,1,5
608,30.0,4,15.0,2.25,5.0,78.39999999999999,0,0,1,1,1,1,0,1,5
610,22.0,2,1.7999999999999998,0.5,0.5,0.7199999999999999,0,1,0,0,1,1,0,1,5
611,22.0,4,3.5999999999999996,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,0,5
612,22.0,2,3.5999999999999996,0.75,1.25,4.68,0,1,0,0,0,1,0,1,5
613,40.0,2,2.52,0.5,0.75,5.399999999999999,0,1,0,1,0,1,0,1,5
614,54.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,1,0,1,0,0,5
615,40.0,2,5.399999999999999,1.25,0.75,5.399999999999999,0,1,0,1,1,1,0,1,5
617,22.0,3,5.399999999999999,0.75,0.5,1.7999999999999998,0,0,0,1,1,1,0,1,5
618,40.0,4,5.399999999999999,0.75,5.0,7.199999999999999,0,0,1,0,0,1,0,1,5
619,22.0,4,1.7999999999999998,0.5,1.25,5.399999999999999,0,0,1,0,1,1,0,0,5
620,30.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,1,1,1,0,0,5
621,54.0,4,3.5999999999999996,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,5
622,30.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,5
623,40.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,5
624,22.0,4,0.7199999999999999,0.5,1.25,3.5999999999999996,0,0,1,1,0,1,0,1,5
625,22.0,1,1.7999999999999998,0.5,0.75,3.5999999999999996,1,0,0,0,1,1,0,1,5
626,22.0,4,1.4399999999999997,0.5,0.75,3.5999999999999996,0,0,1,0,1,1,0,1,5
627,22.0,4,1.0799999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,5
628,54.0,4,1.7999999999999998,0.5,3.25,58.8,0,0,1,0,1,1,0,1,5
629,40.0,4,5.399999999999999,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,5
630,30.0,4,10.0,1.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,5
631,40.0,4,3.5999999999999996,0.75,0.75,2.52,0,0,1,0,0,1,0,1,5
632,22.0,3,1.7999999999999998,0.5,0.5,3.5999999999999996,0,0,0,1,1,1,0,1,5
633,54.0,4,5.399999999999999,0.5,0.75,5.0,0,0,1,1,0,1,0,1,5
634,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,5
635,54.0,4,3.5999999999999996,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,0,5
636,22.0,4,5.399999999999999,1.25,1.25,7.199999999999999,0,0,1,0,0,1,0,0,5
637,30.0,4,2.52,0.75,0.75,3.5999999999999996,0,0,1,1,0,1,0,1,5
638,30.0,4,10.0,2.25,0.75,13.35,0,0,1,0,0,1,0,0,5
640,22.0,4,5.399999999999999,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,5
641,40.0,3,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,0,1,1,1,0,1,5
642,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,1,1,0,1,5
643,40.0,3,1.0799999999999998,0.5,0.75,3.5999999999999996,0,0,0,1,1,1,0,1,5
644,40.0,1,1.7999999999999998,0.5,2.75,39.199999999999996,1,0,0,1,1,1,0,1,5
645,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,1,1,0,0,5
646,22.0,2,2.52,0.75,0.75,3.5999999999999996,0,1,0,0,0,1,0,1,5
647,22.0,3,0.7199999999999999,0.5,0.5,1.7999999999999998,0,0,0,0,0,1,0,0,5
648,22.0,2,26.7,1.25,0.5,2.1599999999999997,0,1,0,0,0,1,0,1,5
649,30.0,2,5.399999999999999,0.75,0.75,5.399999999999999,0,1,0,1,1,1,0,1,5
650,30.0,4,3.5999999999999996,0.75,1.25,4.319999999999999,0,0,1,0,1,1,0,1,5
651,40.0,4,1.7999999999999998,0.5,1.75,39.199999999999996,0,0,1,1,1,1,0,1,5
652,22.0,2,3.5999999999999996,0.75,0.75,5.399999999999999,0,1,0,0,1,1,0,1,5
653,22.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,0,0,1,1,0,1,5
654,22.0,4,1.7999999999999998,0.5,1.75,7.0,0,0,1,0,1,1,0,1,5
655,22.0,1,5.399999999999999,0.5,1.25,7.199999999999999,1,0,0,1,1,1,0,1,5
656,22.0,1,7.199999999999999,1.75,2.25,26.7,1,0,0,1,1,1,0,1,5
657,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,5
658,22.0,4,1.7999999999999998,0.5,5.0,40.05,0,0,1,0,1,1,0,1,5
0,40.0,4,1.0799999999999998,0.5,0.75,1.7999999999999998,0,0,1,1,1,1,0,1,15
1,22.0,4,6.0,1.75,0.5,0.7199999999999999,0,0,1,0,0,1,0,1,15
2,30.0,3,1.7999999999999998,0.75,0.75,2.8799999999999994,0,0,0,0,1,1,0,0,15
3,22.0,4,6.479999999999999,1.75,0.75,1.7999999999999998,0,0,1,0,0,1,0,0,15
4,54.0,4,2.52,0.75,1.75,18.69,0,0,1,0,0,1,0,1,15
5,22.0,4,5.399999999999999,0.75,0.5,1.0799999999999998,0,0,1,0,0,1,0,1,15
7,22.0,2,2.1599999999999997,0.5,0.5,2.1599999999999997,0,1,0,0,0,1,0,1,15
9,30.0,1,5.399999999999999,1.25,0.75,10.0,1,0,0,0,0,1,0,0,15
10,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
11,22.0,3,1.0799999999999998,0.5,1.75,5.399999999999999,0,0,0,0,1,1,0,1,15
12,22.0,4,2.52,0.5,0.75,2.52,0,0,1,0,0,1,0,1,15
13,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,1,0,1,0,1,15
14,40.0,2,1.7999999999999998,0.5,0.5,1.7999999999999998,0,1,0,1,1,1,0,1,15
17,40.0,1,2.8799999999999994,1.25,5.0,20.0,1,0,0,1,1,1,0,1,15
18,30.0,1,39.199999999999996,4.75,0.75,3.5999999999999996,1,0,0,1,1,1,0,1,15
19,54.0,4,3.5999999999999996,0.5,0.75,5.399999999999999,0,0,1,1,0,1,0,1,15
20,30.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
21,30.0,1,3.5999999999999996,0.5,0.5,1.4399999999999997,1,0,0,1,0,1,0,1,15
23,22.0,4,1.7999999999999998,0.5,3.75,10.0,0,0,1,1,0,1,0,1,15
24,30.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
25,22.0,4,6.0,2.75,0.5,0.7199999999999999,0,0,1,0,1,1,0,1,15
27,30.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
28,40.0,4,1.7999999999999998,0.75,5.0,40.05,0,0,1,0,0,1,0,1,15
29,65.0,4,2.52,0.5,0.75,3.5999999999999996,0,0,1,0,1,1,0,0,15
30,40.0,4,5.399999999999999,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
32,22.0,1,0.7199999999999999,0.5,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,15
33,22.0,4,1.7999999999999998,0.75,0.75,1.7999999999999998,0,0,1,0,0,1,0,1,15
34,40.0,4,39.199999999999996,1.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
35,54.0,4,2.52,0.75,1.75,7.199999999999999,0,0,1,0,0,1,0,0,15
36,30.0,1,26.7,3.25,1.25,5.399999999999999,1,0,0,1,1,1,0,1,15
37,40.0,4,19.599999999999998,1.75,0.5,2.1599999999999997,0,0,1,0,0,1,0,1,15
38,40.0,4,1.7999999999999998,0.5,0.5,3.5999999999999996,0,0,1,0,0,1,0,0,15
39,40.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
40,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,0,1,1,0,0,15
41,54.0,4,10.0,3.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
42,54.0,4,2.1599999999999997,0.75,1.75,26.7,0,0,1,0,0,1,0,1,15
43,22.0,4,33.349999999999994,5.0,0.5,0.7199999999999999,0,0,1,0,1,1,0,1,15
44,22.0,2,2.52,0.75,0.5,7.84,0,1,0,0,0,1,0,1,15
45,54.0,4,5.399999999999999,0.75,2.75,66.75,0,0,1,0,0,1,0,1,15
46,30.0,4,0.7199999999999999,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
47,65.0,4,4.319999999999999,1.25,1.25,19.599999999999998,0,0,1,0,1,1,0,1,15
48,30.0,3,0.7199999999999999,0.5,0.75,1.7999999999999998,0,0,0,1,1,1,0,0,15
49,40.0,4,2.52,0.75,0.75,19.599999999999998,0,0,1,0,0,1,0,1,15
50,22.0,1,33.349999999999994,2.75,0.75,7.199999999999999,1,0,0,0,0,1,0,1,15
51,54.0,4,31.36,1.75,0.75,1.7999999999999998,0,0,1,0,1,1,0,1,15
52,30.0,1,39.199999999999996,2.75,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,15
53,40.0,4,50.025,2.75,0.5,1.0799999999999998,0,0,1,0,0,1,0,1,15
55,22.0,1,1.7999999999999998,0.5,0.75,3.5999999999999996,1,0,0,0,0,1,0,1,15
57,22.0,4,1.7999999999999998,0.5,1.75,19.599999999999998,0,0,1,0,0,1,0,1,15
58,22.0,2,5.399999999999999,0.75,3.25,61.41,0,1,0,0,0,1,0,1,15
59,40.0,1,20.0,4.25,0.5,3.5999999999999996,1,0,0,1,0,1,0,1,15
60,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,1,0,1,0,0,15
61,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,1,0,1,0,0,15
63,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,0,15
64,22.0,3,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,0,1,1,1,0,1,15
65,22.0,4,2.52,0.75,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
66,22.0,2,1.7999999999999998,0.5,0.75,23.520000000000003,0,1,0,0,0,1,0,1,15
67,22.0,4,3.5999999999999996,0.75,0.75,2.52,0,0,1,0,0,1,0,1,15
68,22.0,4,5.399999999999999,1.25,5.0,78.39999999999999,0,0,1,0,1,1,0,1,15
69,30.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
70,22.0,3,5.399999999999999,2.75,0.75,3.5999999999999996,0,0,0,0,1,1,0,0,15
71,30.0,1,0.7199999999999999,0.5,0.5,2.52,1,0,0,0,0,1,0,1,15
72,22.0,3,3.5999999999999996,0.75,1.75,5.399999999999999,0,0,0,0,0,1,0,1,15
73,30.0,4,5.399999999999999,1.75,3.75,58.8,0,0,1,1,1,1,0,1,15
74,22.0,3,0.7199999999999999,0.5,0.5,0.7199999999999999,0,0,0,1,1,1,0,0,15
75,22.0,1,5.399999999999999,1.25,1.25,5.399999999999999,1,0,0,0,1,1,0,1,15
76,22.0,1,1.4399999999999997,0.5,0.5,1.7999999999999998,1,0,0,0,0,1,0,1,15
77,22.0,3,5.399999999999999,1.25,0.75,3.5999999999999996,0,0,0,1,1,1,0,0,15
78,30.0,2,1.0799999999999998,0.5,0.5,3.5999999999999996,0,1,0,0,0,1,0,1,15
79,30.0,3,0.7199999999999999,0.5,0.5,1.7999999999999998,0,0,0,1,1,1,0,0,15
80,54.0,4,7.199999999999999,1.75,0.75,1.7999999999999998,0,0,1,1,1,1,0,1,15
81,30.0,4,0.7199999999999999,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
82,22.0,4,2.52,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,0,15
83,22.0,4,3.5999999999999996,0.75,0.5,3.5999999999999996,0,0,1,0,0,1,0,0,15
84,22.0,4,0.7199999999999999,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
86,40.0,4,5.399999999999999,0.75,0.75,3.5999999999999996,0,0,1,1,0,1,0,0,15
87,22.0,4,2.52,0.75,0.75,1.7999999999999998,0,0,1,1,0,1,0,0,15
88,30.0,4,4.319999999999999,0.75,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
89,30.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,0,1,0,0,15
90,40.0,4,2.52,0.75,0.75,1.7999999999999998,0,0,1,0,0,1,0,1,15
91,30.0,4,1.4399999999999997,0.5,1.25,5.399999999999999,0,0,1,1,0,1,0,1,15
92,22.0,2,3.5999999999999996,0.75,0.75,3.5999999999999996,0,1,0,1,0,1,0,1,15
93,22.0,2,4.319999999999999,0.75,0.75,1.7999999999999998,0,1,0,0,0,1,0,1,15
94,22.0,1,3.5999999999999996,0.75,0.75,3.5999999999999996,1,0,0,1,1,1,0,1,15
95,22.0,4,1.7999999999999998,0.5,0.75,2.52,0,0,1,0,0,1,0,1,15
96,22.0,4,1.7999999999999998,0.75,1.25,5.399999999999999,0,0,1,1,0,1,0,1,15
97,40.0,3,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,0,1,1,1,0,0,15
98,54.0,4,3.5999999999999996,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
99,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,0,1,1,0,0,15
100,30.0,2,1.7999999999999998,0.5,1.25,50.96,0,1,0,1,0,1,0,1,15
101,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
102,22.0,1,3.5999999999999996,0.5,1.25,5.399999999999999,1,0,0,0,1,1,0,1,15
103,22.0,1,3.5999999999999996,0.5,1.25,5.399999999999999,1,0,0,0,1,1,0,1,15
104,40.0,2,50.025,5.0,1.75,33.349999999999994,0,1,0,1,1,1,0,1,15
105,30.0,4,26.7,1.75,1.25,3.5999999999999996,0,0,1,1,1,1,0,1,15
106,22.0,2,1.7999999999999998,0.5,1.75,8.999999999999998,0,1,0,0,1,1,0,1,15
107,30.0,4,15.0,3.75,3.75,58.8,0,0,1,1,1,1,0,1,15
108,30.0,4,3.5999999999999996,0.75,1.75,7.199999999999999,0,0,1,1,1,1,0,1,15
109,30.0,2,7.199999999999999,1.75,0.75,3.5999999999999996,0,1,0,1,1,1,0,1,15
110,22.0,4,1.7999999999999998,0.5,0.75,5.399999999999999,0,0,1,1,0,1,0,0,15
111,22.0,1,15.0,3.25,0.5,1.7999999999999998,1,0,0,0,0,1,0,1,15
113,30.0,4,1.7999999999999998,0.5,0.5,2.52,0,0,1,1,0,1,0,0,15
114,30.0,2,66.64,4.75,0.5,2.1599999999999997,0,1,0,1,0,1,0,1,15
115,22.0,4,40.05,4.25,0.5,2.52,0,0,1,1,0,1,0,1,15
116,30.0,4,66.75,2.25,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
117,22.0,4,7.199999999999999,1.25,1.25,3.5999999999999996,0,0,1,1,1,1,0,1,15
118,22.0,4,2.52,0.75,0.5,2.52,0,0,1,0,0,1,0,0,15
119,30.0,2,3.5999999999999996,0.75,0.5,1.0799999999999998,0,1,0,1,0,1,0,1,15
120,22.0,4,3.5999999999999996,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
121,40.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
122,40.0,4,0.7199999999999999,0.5,0.5,1.0799999999999998,0,0,1,0,0,1,0,1,15
123,22.0,4,0.7199999999999999,0.5,0.5,0.7199999999999999,0,0,1,0,1,1,0,1,15
124,30.0,4,1.7999999999999998,0.5,1.75,5.399999999999999,0,0,1,1,0,1,0,0,15
125,40.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
126,30.0,2,26.7,1.75,0.5,1.7999999999999998,0,1,0,1,0,1,0,1,15
127,30.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
128,22.0,4,16.674999999999997,1.75,2.75,26.7,0,0,1,0,0,1,0,0,15
129,30.0,2,5.399999999999999,1.25,1.25,5.399999999999999,0,1,0,1,1,1,0,1,15
130,22.0,1,1.7999999999999998,0.5,0.75,3.5999999999999996,1,0,0,1,1,1,0,1,15
131,22.0,2,7.199999999999999,1.25,1.75,53.4,0,1,0,1,0,1,0,1,15
132,22.0,3,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,0,0,0,1,0,0,15
133,22.0,1,13.35,2.25,5.0,40.05,1,0,0,0,0,1,0,1,15
134,40.0,4,58.8,1.75,1.25,58.8,0,0,1,1,0,1,0,1,15
135,22.0,1,6.67,1.25,0.5,0.7199999999999999,1,0,0,0,0,1,0,1,15
137,30.0,3,2.8799999999999994,0.75,0.75,3.5999999999999996,0,0,0,1,1,1,0,1,15
138,22.0,4,3.5999999999999996,0.5,1.75,15.0,0,0,1,0,0,1,0,1,15
139,22.0,4,2.52,0.5,0.5,2.52,0,0,1,1,0,1,0,1,15
141,22.0,4,1.0799999999999998,0.5,0.5,0.7199999999999999,0,0,1,1,1,1,0,1,15
143,22.0,4,40.05,4.25,2.25,26.7,0,0,1,0,0,1,0,1,15
144,22.0,4,26.7,1.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,0,15
145,22.0,4,5.399999999999999,1.25,1.25,5.399999999999999,0,0,1,1,1,1,0,1,15
146,30.0,3,1.0799999999999998,0.5,0.5,3.5999999999999996,0,0,0,1,1,1,0,1,15
147,30.0,1,1.7999999999999998,0.5,0.75,3.5999999999999996,1,0,0,0,1,1,0,1,15
148,54.0,4,1.7999999999999998,0.5,0.75,5.399999999999999,0,0,1,0,0,1,0,1,15
149,22.0,4,2.52,0.75,1.25,5.399999999999999,0,0,1,1,1,1,0,1,15
150,22.0,4,1.7999999999999998,0.75,0.75,1.7999999999999998,0,0,1,1,1,1,0,1,15
151,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
152,22.0,2,50.025,2.25,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,15
153,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
154,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
155,30.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,1,0,1,0,0,15
156,22.0,4,3.5999999999999996,0.75,0.5,0.7199999999999999,0,0,1,0,1,1,0,0,15
157,22.0,4,5.399999999999999,1.75,0.5,1.0799999999999998,0,0,1,1,1,1,0,1,15
158,54.0,4,3.5999999999999996,0.5,0.75,3.5999999999999996,0,0,1,1,0,1,0,1,15
160,22.0,4,39.199999999999996,1.25,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
161,22.0,2,1.0799999999999998,0.5,1.25,3.5999999999999996,0,1,0,0,1,1,0,1,15
162,54.0,4,40.05,1.25,0.75,3.5999999999999996,0,0,1,0,0,1,0,0,15
163,22.0,4,2.52,0.5,2.25,26.7,0,0,1,1,0,1,0,1,15
164,40.0,4,13.35,0.75,0.5,3.5999999999999996,0,0,1,0,0,1,0,1,15
166,30.0,4,7.199999999999999,2.25,1.75,3.5999999999999996,0,0,1,0,1,1,0,0,15
167,30.0,4,3.5999999999999996,1.25,1.25,5.399999999999999,0,0,1,0,1,1,0,0,15
168,30.0,1,5.0,0.5,0.5,13.35,1,0,0,1,1,1,0,1,15
169,30.0,3,0.7199999999999999,0.5,0.5,0.35999999999999993,0,0,0,1,1,1,0,1,15
170,22.0,4,0.35999999999999993,0.5,4.75,0.7199999999999999,0,0,1,1,0,1,0,0,15
171,22.0,4,0.35999999999999993,0.5,0.5,0.7199999999999999,0,0,1,0,0,1,0,0,15
172,30.0,4,10.0,2.25,0.5,1.4399999999999997,0,0,1,0,1,1,0,1,15
173,22.0,4,39.199999999999996,1.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
174,22.0,4,13.35,1.75,0.75,1.7999999999999998,0,0,1,1,1,1,0,1,15
175,22.0,4,1.7999999999999998,0.5,4.75,78.39999999999999,0,0,1,0,0,1,0,1,15
176,22.0,3,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,0,0,1,1,0,1,15
177,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
178,40.0,4,58.8,5.0,0.5,3.5999999999999996,0,0,1,0,0,1,0,1,15
179,54.0,4,1.7999999999999998,0.5,3.75,50.025,0,0,1,0,1,1,0,1,15
180,30.0,4,58.8,5.0,4.25,10.0,0,0,1,1,1,1,0,1,15
