Whitefield - Kadugodi (purple line),Kundalahalli (purple line),Near sap lab ,Friend/Relative’s place (ಸ್ನೇಹಿತರ/ಸಂಬಂಧಿಕರ ಸ್ಥಳ),"Nithesh forest hill , seggehhli",Home (ಮನೆ),16:40:00,Metro (ಮೆಟ್ರೋ),35,Rapido/Uber moto/Ola App two-wheeler (ರ್‍ಯಾಪಿಡೋ/ಉಬರ್ ಮೋಟೋ/ಓಲಾ ಆ್ಯಪ್ ದ್ವಿಚಕ್ರ ವಾಹನ),10,1.5 km to 2 km (1.5 ರಿಂದ 2 ಕೀ. ಮೀ),1,Walk (ನಡಿಗೆ),5,< 0.5 km (<0.5 ಕೀ. ಮೀ),nan,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),nan,nan,No (ಇಲ್ಲ),22,No crowding  - 25-50% of seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 25-50% ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Male (ಪುರುಷ),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),"50,001 – 1,00,000",0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. (ಹೌದು, ನಾನು ಸೈಕಲ್ ಅನ್ನು ಹೊಂದಿದ್ದೇನೆ ಅಥವಾ ನಾನು ಸೈಕಲ್ ಖರೀದಿಸುತ್ತೇನೆ, ಮತ್ತು ನನ್ನ ಮನೆ ಮತ್ತು ಮೆಟ್ರೋ ನಿಲ್ದಾಣದ ನಡುವೆ ಸುರಕ್ಷಿತ ಸೈಕ್ಲಿಂಗ್ ಮಾರ್ಗ ಲಭ್ಯವಿದ್ದರೆ ಅದನ್ನು ಬಳಸುತ್ತೇನೆ)."
Krishnarajapuram - K.R.Puram (purple line),Hoodi (purple line),"Whitefield, Manipal hospital ",Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),Bayyapanahalli ,Friend/Relative’s place (ಸ್ನೇಹಿತರ/ಸಂಬಂಧಿಕರ ಸ್ಥಳ),16:30:00,Bus + Metro (ಬಸ್+ಮೆಟ್ರೋ),20,Walk (ನಡಿಗೆ),5,< 0.5 km (<0.5 ಕೀ. ಮೀ),5,Walk (ನಡಿಗೆ),10,0.5 to 1 km (0.5 ರಿಂದ 1 ಕೀ. ಮೀ),nan,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),4.0,5.0,No (ಇಲ್ಲ),90,No crowding  - 50-75% of seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 50-75% ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Male (ಪುರುಷ),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Postgraduate (ಸ್ನಾತಕೋತ್ತರ ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),"25,001 – 50,000",0,1,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ)."
Whitefield - Kadugodi (purple line),Pattandur Agrahara (purple line),Shantiniketan ,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),Whitefield,Home (ಮನೆ),17:48:00,Metro (ಮೆಟ್ರೋ),25,Walk (ನಡಿಗೆ),2,< 0.5 km (<0.5 ಕೀ. ಮೀ),1,Walk (ನಡಿಗೆ),10,< 0.5 km (<0.5 ಕೀ. ಮೀ),nan,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),nan,nan,No (ಇಲ್ಲ),14,No crowding - Less than 25% of seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 25% ಗಿ೦ತ ಕಡಿಮೆ ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Male (ಪುರುಷ),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),26-35 yrs (26-35 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),"50,001 – 1,00,000",0,0,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ)."
Hopefarm Channasandra (purple line),Garudacharapalya (purple line),"Garudacharpalya, near metro station ",Home (ಮನೆ),Allen ,School/College (ಶಾಲೆ/ಕಾಲೇಜು),17:50:00,Metro (ಮೆಟ್ರೋ),20,Dropped-off by friends/family members/others (ಸ್ನೇಹಿತರು/ಕುಟುಂಬದ ಸದಸ್ಯರು/ಇತರರಿಂದ ಡ್ರಾಪ್-ಆಫ್),3,< 0.5 km (<0.5 ಕೀ. ಮೀ),2,Walk (ನಡಿಗೆ),2,< 0.5 km (<0.5 ಕೀ. ಮೀ),nan,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),nan,nan,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,No crowding  - 25-50% of seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 25-50% ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Male (ಪುರುಷ),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),12th Std. (PUC/HSE) (12ನೇ ತರಗತಿ (PUC/HSE)),Student (ವಿದ್ಯಾರ್ಥಿ),nan,1,0,1,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ)."
Mahatma Gandhi Road (purple line),Jalahalli (green line),"Peenya,2nd stage ",Home (ಮನೆ),MG road ,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),19:00:00,Metro + Bus (ಮೆಟ್ರೋ+ಬಸ್),90,Walk (ನಡಿಗೆ),10,0.5 to 1 km (0.5 ರಿಂದ 1 ಕೀ. ಮೀ),3,Walk (ನಡಿಗೆ),10,0.5 to 1 km (0.5 ರಿಂದ 1 ಕೀ. ಮೀ),nan,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),2.0,1.0,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),10,Very high crowding - All seats AND most standing space occupied (ಅತಿ ಹೆಚ್ಚು ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು ಬಹುತೇಕ ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Male (ಪುರುಷ),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),"50,001 – 1,00,000",1,1,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ)."
Sandal Soap Factory (green line),National College (green line),Dhriti technology ,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),Yeshwantpur ,Home (ಮನೆ),09:00:00,Metro (ಮೆಟ್ರೋ),40,Dropped-off by friends/family members/others (ಸ್ನೇಹಿತರು/ಕುಟುಂಬದ ಸದಸ್ಯರು/ಇತರರಿಂದ ಡ್ರಾಪ್-ಆಫ್),5,1 km to 1.5 km (1 ರಿಂದ 1.5 ಕೀ. ಮೀ),5,Walk (ನಡಿಗೆ),10,0.5 to 1 km (0.5 ರಿಂದ 1 ಕೀ. ಮೀ),nan,For access trip only (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ ಮಾತ್ರ),nan,nan,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,Medium crowding - All seats AND 25-50% of standing space occupied (ಮಧ್ಯಮ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25-50% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was not making this trip earlier (ನಾನು ಈ ಮೊದಲು ಈ ಪ್ರಯಾಣ ಮಾಡುತ್ತಿರಲಿಲ್ಲ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),nan,1,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. (ಹೌದು, ನಾನು ಸೈಕಲ್ ಅನ್ನು ಹೊಂದಿದ್ದೇನೆ ಅಥವಾ ನಾನು ಸೈಕಲ್ ಖರೀದಿಸುತ್ತೇನೆ, ಮತ್ತು ನನ್ನ ಮನೆ ಮತ್ತು ಮೆಟ್ರೋ ನಿಲ್ದಾಣದ ನಡುವೆ ಸುರಕ್ಷಿತ ಸೈಕ್ಲಿಂಗ್ ಮಾರ್ಗ ಲಭ್ಯವಿದ್ದರೆ ಅದನ್ನು ಬಳಸುತ್ತೇನೆ)."
Sandal Soap Factory (green line),Jayaprakash Nagar (green line),Jp 8th cross,School/College (ಶಾಲೆ/ಕಾಲೇಜು),Rameshwaram cafe ,Home (ಮನೆ),09:15:00,Metro (ಮೆಟ್ರೋ),45,Walk (ನಡಿಗೆ),15,1 km to 1.5 km (1 ರಿಂದ 1.5 ಕೀ. ಮೀ),5,Walk (ನಡಿಗೆ),15,1 km to 1.5 km (1 ರಿಂದ 1.5 ಕೀ. ಮೀ),nan,For both access and egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ),nan,nan,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,High crowding - All seats AND 50-75% of standing space occupied (ಹೆಚ್ಚಿನ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 50-75% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Student (ವಿದ್ಯಾರ್ಥಿ),nan,1,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. (ಹೌದು, ನಾನು ಸೈಕಲ್ ಅನ್ನು ಹೊಂದಿದ್ದೇನೆ ಅಥವಾ ನಾನು ಸೈಕಲ್ ಖರೀದಿಸುತ್ತೇನೆ, ಮತ್ತು ನನ್ನ ಮನೆ ಮತ್ತು ಮೆಟ್ರೋ ನಿಲ್ದಾಣದ ನಡುವೆ ಸುರಕ್ಷಿತ ಸೈಕ್ಲಿಂಗ್ ಮಾರ್ಗ ಲಭ್ಯವಿದ್ದರೆ ಅದನ್ನು ಬಳಸುತ್ತೇನೆ)."
Sandal Soap Factory (green line),Baiyappanahalli (purple line),RMz infinity ,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),Vidyaranyapura ,Home (ಮನೆ),09:00:00,Bus1 + Metro + Bus2 (ಬಸ್1+ಮೆಟ್ರೋ+ಬಸ್2),120,Walk (ನಡಿಗೆ),7,0.5 to 1 km (0.5 ರಿಂದ 1 ಕೀ. ಮೀ),7,Walk (ನಡಿಗೆ),3,< 0.5 km (<0.5 ಕೀ. ಮೀ),nan,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),3.0,5.0,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,Low crowding - All seats AND up to 25% of standing space occupied (ಕಡಿಮೆ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),Yes (ಹೌದು),I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),>2 Lakhs,1,1,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ)."
Sandal Soap Factory (green line),National College (green line),Brigade mlr,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),Yeshwantpur ttmc,Home (ಮನೆ),09:00:00,Bus + Metro (ಬಸ್+ಮೆಟ್ರೋ),60,Walk (ನಡಿಗೆ),20,1.5 km to 2 km (1.5 ರಿಂದ 2 ಕೀ. ಮೀ),5,Walk (ನಡಿಗೆ),2,< 0.5 km (<0.5 ಕೀ. ಮೀ),nan,For both access and egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ),5.0,5.0,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,Medium crowding - All seats AND 25-50% of standing space occupied (ಮಧ್ಯಮ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25-50% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),Yes (ಹೌದು),I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),nan,0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. (ಹೌದು, ನಾನು ಸೈಕಲ್ ಅನ್ನು ಹೊಂದಿದ್ದೇನೆ ಅಥವಾ ನಾನು ಸೈಕಲ್ ಖರೀದಿಸುತ್ತೇನೆ, ಮತ್ತು ನನ್ನ ಮನೆ ಮತ್ತು ಮೆಟ್ರೋ ನಿಲ್ದಾಣದ ನಡುವೆ ಸುರಕ್ಷಿತ ಸೈಕ್ಲಿಂಗ್ ಮಾರ್ಗ ಲಭ್ಯವಿದ್ದರೆ ಅದನ್ನು ಬಳಸುತ್ತೇನೆ)."
Baiyappanahalli (purple line),Pattanagere (purple line),Rv college ,School/College (ಶಾಲೆ/ಕಾಲೇಜು),Hormavu ,Home (ಮನೆ),08:00:00,Metro (ಮೆಟ್ರೋ),100,Drove and parked a two-Wheeler (ದ್ವಿಚಕ್ರ ವಾಹನ ಚಾಲನೆ ಮತ್ತು ಪಾರ್ಕಿಂಗ್),15,> 5 km (>5 ಕೀ. ಮೀ),10,Walk (ನಡಿಗೆ),5,< 0.5 km (<0.5 ಕೀ. ಮೀ),nan,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),nan,nan,"No (ಇಲ್ಲ), Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್)",80,High crowding - All seats AND 50-75% of standing space occupied (ಹೆಚ್ಚಿನ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 50-75% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Male (ಪುರುಷ),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Student (ವಿದ್ಯಾರ್ಥಿ),"1,00,001 – 2,00,000",2,2,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ)."
Konanakunte Cross (green line),Baiyappanahalli (purple line),Hoodi,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),"Gottigere, near carmal academy school ",Home (ಮನೆ),08:45:00,Metro1 + Bus + Metro2 (ಮೆಟ್ರೋ1 + ಬಸ್  + ಮೆಟ್ರೋ2),120,Bicycle (ಸೈಕಲ್),15,> 5 km (>5 ಕೀ. ಮೀ),2,Walk (ನಡಿಗೆ),5,< 0.5 km (<0.5 ಕೀ. ಮೀ),nan,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),3.0,2.0,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),10,High crowding - All seats AND 50-75% of standing space occupied (ಹೆಚ್ಚಿನ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 50-75% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Male (ಪುರುಷ),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),36-45 yrs (36-45 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),nan,1,2,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ)."
Sandal Soap Factory (green line),Indiranagar (purple line),Near krf,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),Mattikere domino's ,Home (ಮನೆ),09:45:00,Metro (ಮೆಟ್ರೋ),50,Drove and parked a two-Wheeler (ದ್ವಿಚಕ್ರ ವಾಹನ ಚಾಲನೆ ಮತ್ತು ಪಾರ್ಕಿಂಗ್),15,3.5 km to 4 km (3.5 ರಿಂದ 4 ಕೀ. ಮೀ),5,Walk (ನಡಿಗೆ),5,< 0.5 km (<0.5 ಕೀ. ಮೀ),nan,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),nan,nan,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,Medium crowding - All seats AND 25-50% of standing space occupied (ಮಧ್ಯಮ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25-50% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),26-35 yrs (26-35 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),nan,1,2,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ)."
Sandal Soap Factory (green line),Jayanagar (green line),Sg Palya,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),"New bel road,dollars colony ",Home (ಮನೆ),09:40:00,Metro (ಮೆಟ್ರೋ),60,Drove and parked a two-Wheeler (ದ್ವಿಚಕ್ರ ವಾಹನ ಚಾಲನೆ ಮತ್ತು ಪಾರ್ಕಿಂಗ್),20,> 5 km (>5 ಕೀ. ಮೀ),5,Auto Rickshaw (ಆಟೋರಿಕ್ಷಾ),15,4 km to 4.5 km (4 ರಿಂದ 4.5 ಕೀ. ಮೀ),2.0,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),nan,nan,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),50,No crowding  - Most (>75%) seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 75% ಗಿ೦ತ ಹೆಚ್ಚು ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Female (ಹೆಣ್ಣು),nan,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),nan,2,1,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ)."
