ID,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE
1052,1,19.599999999999998,3.92,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1
1053,1,1.7999999999999998,0.36,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1
1057,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,54.0,1,1,0,0
1058,4,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,0,1,1,54.0,1,1,0,1
1060,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,0,1,0,0
1062,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,22.0,1,1,0,1
1063,1,2.8799999999999994,0.576,0.288,1.4399999999999997,1,0,0,0,0,22.0,1,1,0,1
1065,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,0
1068,3,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,1,0,1,40.0,1,1,0,0
1069,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1
1071,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1
1072,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1
1073,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1
1074,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,1,1,0,0
1076,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1
1078,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1
1079,1,1.7999999999999998,0.36,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0
1080,1,0.7199999999999999,0.144,0.36,1.7999999999999998,1,0,0,0,1,54.0,1,1,0,0
1081,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1
1084,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,0
1085,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,65.0,1,1,0,1
1088,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,40.0,1,1,0,0
1089,2,3.5999999999999996,0.72,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1
1092,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,0
1094,4,0.35999999999999993,0.072,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1
1096,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1
1097,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1
1099,4,3.5999999999999996,0.72,0.072,0.35999999999999993,0,0,0,1,1,54.0,1,1,0,1
1101,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1
1102,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1
1103,2,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1
1105,3,10.0,2.0,0.144,0.7199999999999999,0,0,1,0,0,22.0,1,1,0,1
1107,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1
1109,1,1.7999999999999998,0.36,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0
1110,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,1
1111,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,30.0,1,1,0,1
1113,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1
1114,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,0
0,2,1.7999999999999998,0.36,3.7380000000000004,18.69,0,1,0,0,0,22.0,0,1,0,0
2,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1
3,4,26.7,5.34,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1
8,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1
10,4,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0
12,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,0,30.0,1,1,0,1
13,2,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,1,0,0,0,22.0,1,1,0,1
17,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,0
19,2,3.5999999999999996,0.72,0.36,1.7999999999999998,0,1,0,0,0,30.0,1,1,0,1
24,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,0,1,0,30.0,0,1,0,1
25,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,0
28,3,2.8799999999999994,0.576,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1
29,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
33,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,1,22.0,1,1,0,1
36,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1
39,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
41,4,8.999999999999998,1.7999999999999998,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1
44,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,0
45,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
46,3,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,0
52,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1
55,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,0,30.0,1,1,0,1
57,4,13.35,2.67,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1
58,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0
60,2,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,1,0,0,1,30.0,1,1,0,1
61,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,0,30.0,0,1,0,0
62,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,1,1,0,1
63,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,1,54.0,1,1,0,1
64,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1
66,4,2.8799999999999994,0.576,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0
70,3,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,0
71,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,40.0,1,1,0,0
75,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1
0,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1
1,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1
2,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
6,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1
7,3,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,1
8,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,1
11,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,54.0,1,1,0,0
12,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0
16,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,30.0,1,1,0,0
20,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,0,1,0,1
21,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
24,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1
25,3,2.8799999999999994,0.576,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1
27,1,0.7199999999999999,0.144,0.072,0.35999999999999993,1,0,0,0,0,22.0,1,1,0,1
30,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1
31,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,40.0,1,1,0,0
32,4,4.68,0.9359999999999999,1.44,7.199999999999999,0,0,0,1,0,30.0,1,1,0,0
36,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0
38,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,54.0,1,1,0,1
41,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,0
42,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,1,30.0,1,1,0,1
46,2,0.7199999999999999,0.144,2.67,13.35,0,1,0,0,0,22.0,0,1,0,1
50,4,0.35999999999999993,0.072,0.072,0.35999999999999993,0,0,0,1,1,22.0,1,1,0,1
54,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,1
56,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0
57,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,40.0,1,1,0,1
58,3,5.399999999999999,1.0799999999999998,1.44,7.199999999999999,0,0,1,0,1,30.0,1,1,0,1
60,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0
62,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1
63,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1
64,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,0
65,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,40.0,1,1,0,1
66,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,1,40.0,0,1,0,1
67,1,7.199999999999999,1.44,0.288,1.4399999999999997,1,0,0,0,0,22.0,0,1,0,1
68,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,0,1,0,1
72,4,16.674999999999997,3.335,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,0
74,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,1
77,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,1,1,0,1
78,2,1.0799999999999998,0.21599999999999997,0.43199999999999994,2.1599999999999997,0,1,0,0,0,22.0,1,1,0,0
80,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,1,1,0,1
81,4,2.52,0.504,2.67,13.35,0,0,0,1,1,30.0,0,1,0,1
82,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,1
83,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,1,54.0,1,1,0,1
84,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1
85,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1
92,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0
93,4,2.8799999999999994,0.576,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0
94,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,1,22.0,1,1,0,1
95,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1
97,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,0,1,0,1
98,4,2.8799999999999994,0.576,1.44,7.199999999999999,0,0,0,1,1,22.0,0,1,0,1
100,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1
106,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1
108,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
109,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
111,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,1,22.0,1,1,0,1
112,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,0
113,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,30.0,0,1,0,1
115,4,2.52,0.504,0.144,0.7199999999999999,0,0,0,1,1,40.0,1,1,0,1
116,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1
117,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,0,1,0,0
118,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,0
120,1,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,1,1,0,1
121,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1
123,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
124,4,2.52,0.504,1.224,6.119999999999999,0,0,0,1,0,22.0,0,1,0,1
125,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1
126,1,3.5999999999999996,0.72,0.6479999999999999,3.2399999999999993,1,0,0,0,1,22.0,1,1,0,0
127,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,1,22.0,0,1,0,1
128,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,0
130,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,22.0,1,1,0,1
133,4,1.4399999999999997,0.288,0.288,1.4399999999999997,0,0,0,1,0,22.0,1,1,0,1
134,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1
135,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1
143,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1
146,2,2.1599999999999997,0.43199999999999994,0.36,1.7999999999999998,0,1,0,0,0,30.0,0,1,0,1
148,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,0
149,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
152,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,0,1,0,1
154,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,54.0,1,1,0,1
155,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,0
156,4,2.52,0.504,0.9359999999999999,4.68,0,0,0,1,0,22.0,0,1,0,1
157,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,0,1,1,30.0,1,1,0,1
158,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
159,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
160,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,54.0,1,1,0,0
161,4,7.84,1.568,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
162,3,2.52,0.504,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1
163,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,40.0,1,1,0,0
166,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
168,1,1.7999999999999998,0.36,0.288,1.4399999999999997,1,0,0,0,1,22.0,0,1,0,1
169,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,1
171,2,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,1,0,0,1,22.0,1,1,0,1
172,4,3.5999999999999996,0.72,0.9359999999999999,4.68,0,0,0,1,0,22.0,0,1,0,0
173,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
174,2,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,1,0,0,1,30.0,1,1,0,0
175,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0
177,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
178,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1
179,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
180,3,1.7999999999999998,0.36,0.43199999999999994,2.1599999999999997,0,0,1,0,1,22.0,0,1,0,0
181,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0
182,4,1.0799999999999998,0.21599999999999997,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
183,2,2.8799999999999994,0.576,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1
184,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1
186,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,54.0,1,1,0,1
187,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,0
188,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1
189,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
190,4,2.52,0.504,0.072,0.35999999999999993,0,0,0,1,1,30.0,1,1,0,0
191,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,1
192,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,1
195,4,2.1599999999999997,0.43199999999999994,0.504,2.52,0,0,0,1,0,22.0,1,1,0,1
196,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,54.0,1,1,0,0
197,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1
201,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,1
202,2,2.52,0.504,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1
203,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1
205,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1
208,3,13.35,2.67,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1
216,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0
217,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,1
218,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
219,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1
220,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1
221,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1
222,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,1
223,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1
224,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1
225,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1
227,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
228,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,30.0,1,1,0,1
232,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,40.0,1,1,0,1
233,3,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,1,0,1,30.0,1,1,0,1
234,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,0
235,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,0
237,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,0
239,4,2.8799999999999994,0.576,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,1
240,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0
242,2,1.7999999999999998,0.36,2.67,13.35,0,1,0,0,1,30.0,1,1,0,1
243,2,0.7199999999999999,0.144,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1
244,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,0,1,0,0
245,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,0
246,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1
248,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,0
251,3,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,1,0,0,30.0,1,1,0,1
252,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1
253,1,3.5999999999999996,0.72,0.288,1.4399999999999997,1,0,0,0,1,30.0,1,1,0,1
254,3,1.4399999999999997,0.288,0.36,1.7999999999999998,0,0,1,0,0,30.0,1,1,0,1
255,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0
258,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1
262,1,5.399999999999999,1.0799999999999998,0.576,2.8799999999999994,1,0,0,0,0,22.0,0,1,0,0
266,4,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1
267,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1
268,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1
270,4,2.1599999999999997,0.43199999999999994,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1
275,3,1.7999999999999998,0.36,0.576,2.8799999999999994,0,0,1,0,0,30.0,0,1,0,0
276,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,40.0,1,1,0,1
277,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,40.0,1,1,0,1
282,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1
285,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0
286,4,2.1599999999999997,0.43199999999999994,0.576,2.8799999999999994,0,0,0,1,1,22.0,1,1,0,1
287,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,1
291,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,1
292,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,0
293,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,0
294,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1
295,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,0
297,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1
299,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0
302,3,3.5999999999999996,0.72,0.9359999999999999,4.68,0,0,1,0,1,22.0,0,1,0,0
305,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1
306,4,2.52,0.504,2.136,10.68,0,0,0,1,1,30.0,0,1,0,1
307,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
308,3,3.5999999999999996,0.72,0.504,2.52,0,0,1,0,1,22.0,0,1,0,0
311,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,1,30.0,0,1,0,1
314,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0
315,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,22.0,0,1,0,0
316,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,0,1,0,0
318,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,0
321,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,0,40.0,1,1,0,1
322,4,0.7199999999999999,0.144,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
324,4,1.7999999999999998,0.36,0.576,2.8799999999999994,0,0,0,1,1,22.0,0,1,0,1
325,4,3.5999999999999996,0.72,0.576,2.8799999999999994,0,0,0,1,0,54.0,0,1,0,0
326,4,2.8799999999999994,0.576,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
328,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1
333,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
342,4,5.399999999999999,1.0799999999999998,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
343,1,2.52,0.504,0.504,2.52,1,0,0,0,0,30.0,0,1,0,0
347,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1
351,1,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,0,1,0,0
352,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,0
353,3,3.5999999999999996,0.72,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1
354,2,3.5999999999999996,0.72,0.8639999999999999,4.319999999999999,0,1,0,0,0,22.0,0,1,0,0
